,score_thr,synapse_collection,annotator,fscore,precision,recall,fpcount,fncount,tpcount,gtcount,predcount
62,20.0,synful,tyler,0.6799276672694394,0.6619718309859155,0.6988847583643123,96,81,188,269,284
63,30.0,synful,tyler,0.6850828729281768,0.6788321167883211,0.6914498141263941,88,83,186,269,274
64,40.0,synful,tyler,0.6864564007421151,0.6851851851851852,0.6877323420074349,85,84,185,269,270
65,50.0,synful,tyler,0.6844106463878327,0.7003891050583657,0.6691449814126395,77,89,180,269,257
66,60.0,synful,tyler,0.6833976833976834,0.7108433734939759,0.6579925650557621,72,92,177,269,249
67,70.0,synful,tyler,0.6862745098039215,0.7261410788381742,0.6505576208178439,66,94,175,269,241
68,80.0,synful,tyler,0.6865079365079364,0.7361702127659574,0.6431226765799256,62,96,173,269,235
69,90.0,synful,tyler,0.688,0.7445887445887446,0.6394052044609665,59,97,172,269,231
70,100.0,synful,tyler,0.6969072164948453,0.7824074074074074,0.6282527881040892,47,100,169,269,216
71,200.0,synful,tyler,0.6352941176470588,0.8653846153846154,0.5018587360594795,21,134,135,269,156
72,300.0,synful,tyler,0.5274151436031331,0.8859649122807017,0.3754646840148699,13,168,101,269,114
73,400.0,synful,tyler,0.37278106508875736,0.9130434782608695,0.2342007434944238,6,206,63,269,69
74,500.0,synful,tyler,0.2555910543130991,0.9090909090909091,0.14869888475836432,4,229,40,269,44
75,600.0,synful,tyler,0.1806020066889632,0.9,0.10037174721189591,3,242,27,269,30
76,700.0,synful,tyler,0.1048951048951049,0.8823529411764706,0.055762081784386616,2,254,15,269,17
77,800.0,synful,tyler,0.07117437722419928,0.8333333333333334,0.03717472118959108,2,259,10,269,12
78,900.0,synful,tyler,0.05035971223021583,0.7777777777777778,0.026022304832713755,2,262,7,269,9
79,1000.0,synful,tyler,0.0293040293040293,1.0,0.01486988847583643,0,265,4,269,4
80,1100.0,synful,tyler,0.007407407407407408,1.0,0.0037174721189591076,0,268,1,269,1
81,1200.0,synful,tyler,0.007407407407407408,1.0,0.0037174721189591076,0,268,1,269,1
82,1300.0,synful,tyler,0.007407407407407408,1.0,0.0037174721189591076,0,268,1,269,1
83,1400.0,synful,tyler,0.007407407407407408,1.0,0.0037174721189591076,0,268,1,269,1
84,0.0,syntist_ffn,tyler,0.17664670658682635,0.09821057012068247,0.8773234200743495,2167,33,236,269,2403
85,100.0,syntist_ffn,tyler,0.3528481012658228,0.2241206030150754,0.828996282527881,772,46,223,269,995
86,200.0,syntist_ffn,tyler,0.4323790720631787,0.29435483870967744,0.8141263940520446,525,50,219,269,744
87,300.0,syntist_ffn,tyler,0.48306997742663654,0.34683954619124796,0.7955390334572491,403,55,214,269,617
88,400.0,syntist_ffn,tyler,0.516209476309227,0.3883677298311445,0.7695167286245354,326,62,207,269,533
89,500.0,syntist_ffn,tyler,0.5452091767881242,0.4279661016949153,0.7509293680297398,270,67,202,269,472
90,600.0,syntist_ffn,tyler,0.5541490857946555,0.4457013574660634,0.7323420074349443,245,72,197,269,442
91,700.0,syntist_ffn,tyler,0.5676077265973254,0.47277227722772275,0.7100371747211895,213,78,191,269,404
92,800.0,syntist_ffn,tyler,0.5758039816232773,0.4895833333333333,0.6988847583643123,196,81,188,269,384
93,900.0,syntist_ffn,tyler,0.592,0.5196629213483146,0.6877323420074349,171,84,185,269,356
94,1000.0,syntist_ffn,tyler,0.602291325695581,0.5380116959064327,0.6840148698884758,158,85,184,269,342
95,2000.0,syntist_ffn,tyler,0.5773195876288659,0.6481481481481481,0.5204460966542751,76,129,140,269,216
96,3000.0,syntist_ffn,tyler,0.5245901639344263,0.7088607594936709,0.4163568773234201,46,157,112,269,158
97,4000.0,syntist_ffn,tyler,0.41052631578947374,0.7027027027027027,0.2899628252788104,33,191,78,269,111
98,5000.0,syntist_ffn,tyler,0.2882352941176471,0.6901408450704225,0.1821561338289963,22,220,49,269,71
99,6000.0,syntist_ffn,tyler,0.19808306709265172,0.7045454545454546,0.11524163568773234,13,238,31,269,44
100,7000.0,syntist_ffn,tyler,0.15181518151815182,0.6764705882352942,0.08550185873605948,11,246,23,269,34
101,8000.0,syntist_ffn,tyler,0.1216216216216216,0.6666666666666666,0.06691449814126393,9,251,18,269,27
102,9000.0,syntist_ffn,tyler,0.10273972602739727,0.6521739130434783,0.055762081784386616,8,254,15,269,23
103,10000.0,syntist_ffn,tyler,0.06993006993006994,0.5882352941176471,0.03717472118959108,7,259,10,269,17
104,11000.0,syntist_ffn,tyler,0.04964539007092199,0.5384615384615384,0.026022304832713755,6,262,7,269,13
105,12000.0,syntist_ffn,tyler,0.02877697841726619,0.4444444444444444,0.01486988847583643,5,265,4,269,9
106,13000.0,syntist_ffn,tyler,0.021660649819494584,0.375,0.011152416356877323,5,266,3,269,8
107,14000.0,syntist_ffn,tyler,0.014492753623188404,0.2857142857142857,0.007434944237918215,5,267,2,269,7
108,15000.0,syntist_ffn,tyler,0.014492753623188404,0.2857142857142857,0.007434944237918215,5,267,2,269,7
109,16000.0,syntist_ffn,tyler,0.007272727272727272,0.16666666666666666,0.0037174721189591076,5,268,1,269,6
110,17000.0,syntist_ffn,tyler,0.007272727272727272,0.16666666666666666,0.0037174721189591076,5,268,1,269,6
111,18000.0,syntist_ffn,tyler,0.0072992700729927,0.2,0.0037174721189591076,4,268,1,269,5
112,19000.0,syntist_ffn,tyler,0.0072992700729927,0.2,0.0037174721189591076,4,268,1,269,5
113,20000.0,syntist_ffn,tyler,0.007326007326007325,0.25,0.0037174721189591076,3,268,1,269,4
114,21000.0,syntist_ffn,tyler,0.007326007326007325,0.25,0.0037174721189591076,3,268,1,269,4
115,22000.0,syntist_ffn,tyler,0.007326007326007325,0.25,0.0037174721189591076,3,268,1,269,4
116,23000.0,syntist_ffn,tyler,0.007326007326007325,0.25,0.0037174721189591076,3,268,1,269,4
117,24000.0,syntist_ffn,tyler,0.007326007326007325,0.25,0.0037174721189591076,3,268,1,269,4
118,25000.0,syntist_ffn,tyler,0.007380073800738007,0.5,0.0037174721189591076,1,268,1,269,2
119,26000.0,syntist_ffn,tyler,0.007407407407407408,1.0,0.0037174721189591076,0,268,1,269,1
